etapa,respondent_id,collector_id,date_created,date_modified,ip_address,consentimiento,genero,edad,instruccion,pais,ciudad,trabajo,t_cria,afiliacion,t_afiliacion,experiencia,cria_cardenal,cosecha,conocimiento_1,conocimiento_2,conocimiento_3,conocimiento_4,conocimiento_5,conocimiento_6,conocimiento_7,conocimiento_8,conocimiento_9,conocimiento_10,intencion_tenencia1,intencion_tenencia2,intencion_participacion1,intencion_participacion2,act_reconocimiento,act_colaboracion1,act_colaboracion2,act_impostor1,act_impostor2,norm_reconocimiento1,norm_reconocimiento2,norm_colaboracion1,norm_colaboracion2,norm_impostor1,norm_impostor2,moral1,moral2,control_reconocimiento,control_colaboracion,control_impostor,red_comunicacion1,red_comunicacion2,Persona 4_relacion,Persona 4_tiempo,Persona 4_frecuencia,Persona 4_edad,Persona 4_pais,Persona 4_experiencia,Persona 3_relacion,Persona 3_tiempo,Persona 3_frecuencia,Persona 3_edad,Persona 3_pais,Persona 3_experiencia,Persona 2_relacion,Persona 2_tiempo,Persona 2_frecuencia,Persona 2_edad,Persona 2_pais,Persona 2_experiencia,Persona 1_relacion,Persona 1_tiempo,Persona 1_frecuencia,Persona 1_edad,Persona 1_pais,Persona 1_experiencia,t_cria2,t_afiliacion2,instruccion2,trabajo2,genero2,cria_cardenal2,afiliacion2,cosecha2,pais2,red_comunicacion1b,respondent_id,age,country,expert,intention,moral,att,norms,conform,intention2,expert2,by
piloto,13408728578,415515384,19/3/2022 8:32,19/3/2022 8:41,187.21.13.83,Aceito,Masculino,Adults,Universidade,Brasil,Recife,Empregado (a),mais de 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,"Sim, eu consulto",4 pessoas,Partner_breeder,4,3,Adults,Brasil,NA,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,4,3,Adults,Brasil,Expert,Partner_breeder,3,3,Seniors,Brasil,Expert,more than 10 years,more than 5 years,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408728578,Adults,Brazil,Expert,5,1.3807362709045503,1.2686611383190822,1.55510829456473,2.2004195330802414,1,1,respondent_id
piloto,13408722314,415515384,19/3/2022 8:25,19/3/2022 8:32,187.84.244.229,Aceito,Masculino,Adults,Universidade,Brasil,Formiga/MG,Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,3,3,4,1,3,5,5,5,5,5,4,5,5,5,5,3,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,4,4,Seniors,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,2,3,Adults,Brasil,Expert,2 - 3 years,around 1 year,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408722314,Adults,Brazil,Formation,5,0.5401403507081713,0.33168063161987155,0.06997357292594295,0.995282429464189,1,0,respondent_id
piloto,13408693221,415515384,19/3/2022 7:55,19/3/2022 8:01,191.202.248.35,Aceito,Masculino,Adults,Universidade,Brasil,São Luís,Empregado (a),mais de 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Expert,Não,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 10 years,around 1 year,University,Employed,Male,No,Active member,Más de 5 pichones,Brazil,NA,13408693221,Adults,Brazil,Expert,5,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,1,respondent_id
piloto,13408675174,415515384,19/3/2022 7:33,19/3/2022 7:52,179.233.9.6,Aceito,Masculino,Adults,Técnico,Brasil,Erechim,Empregado (a),1 ano,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,4,3,Adults,Brasil,Expert,Partner_breeder,4,3,Adults,Brasil,Expert,Partner_breeder,4,3,Adults,Brasil,Expert,1 year,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13408675174,Adults,Brazil,Formation,4,1.1020529304124929,1.2686611383190822,1.55510829456473,2.2004195330802414,1,0,respondent_id
piloto,13408641647,415515384,19/3/2022 6:55,19/3/2022 7:04,189.37.78.109,Aceito,Masculino,Adults,Universidade,Brasil,Uberlandia,Empregado (a),mais de 10 anos,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,2,4,2,5,4,4,4,4,4,3,4,4,4,4,2,"Sim, eu consulto",4 pessoas,Partner_breeder,3,2,Adults,Brasil,NA,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,2,Adults,Brasil,Expert,Partner_breeder,3,2,Adults,Brasil,Expert,more than 10 years,Not affiliated,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408641647,Adults,Brazil,Expert,4,-0.8713627982467419,-0.7133977943424753,-0.8511590667989005,-0.4768209264848852,1,1,respondent_id
piloto,13408584788,415515384,19/3/2022 5:42,19/3/2022 6:00,45.161.203.148,Aceito,Masculino,Adults,Primário completo,Brasil,Nova Hartz RS,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),Amateur,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,3,3,3,3,3,3,5,4,5,3,3,5,4,3,4,3,Não estou interessado,1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,NA,Employed,Male,No,Active member,No crío Cardenalito,Brazil,No_intentions,13408584788,Adults,Brazil,Amateur,5,-0.8917673500587558,-1.1539971715851847,-1.235311249732689,0.12574762532314096,1,0,respondent_id
piloto,13408190479,415515384,18/3/2022 21:54,18/3/2022 22:15,45.188.43.251,Aceito,Masculino,Adults,Secundário completo,Brasil,Passos,Trabalho casual,2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,2,2,5,5,5,5,5,3,2,5,5,5,5,"Sim, eu consulto",4 pessoas,Avicultural_directive,2,3,Adults,Brasil,NA,Partner_breeder,2,3,Adults,Brasil,Expert,Avicultural_directive,2,3,Adults,Brasil,Expert,Experts,2,3,Adults,Brasil,Expert,2 - 3 years,around 1 year,NA,Casual_job,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408190479,Adults,Brazil,Formation,5,-2.240942946876217,1.2686611383190822,0.12144758302230992,2.2004195330802414,1,0,respondent_id
piloto,13408182190,415515384,18/3/2022 21:45,18/3/2022 21:57,186.208.12.129,Aceito,Masculino,Adults,Secundário completo,Brasil,Recife-Pe,Empregado (a),1 ano,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 year,around 1 year,NA,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,NA,13408182190,Adults,Brazil,Formation,5,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,0,respondent_id
piloto,13408152144,415515384,18/3/2022 21:21,18/3/2022 21:38,45.168.15.21,Aceito,Masculino,Adults,Secundário completo,Brasil,Aracaju,Empregado (a),5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,1,5,2,4,5,5,5,5,4,4,5,2,5,5,3,"Sim, eu consulto",4 pessoas,Partner_breeder,3,2,Seniors,Brasil,NA,Partner_breeder,2,2,Adults,Brasil,Expert,Partner_breeder,2,2,Adults,Brasil,Expert,NA,NA,NA,NA,NA,NA,NA,more than 5 years,NA,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408152144,Adults,Brazil,Formation,1,0.6794820209541999,0.1459533160966324,0.8382779387935201,0.995282429464189,0,0,respondent_id
piloto,13408128392,415515384,18/3/2022 21:06,18/3/2022 21:29,177.51.32.105,Aceito,Masculino,Adults,Secundário completo,Brasil,Teresina piaui,Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 - 3 years,around 1 year,NA,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,NA,13408128392,Adults,Brazil,Formation,1,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,0,0,respondent_id
piloto,13408116923,415515384,18/3/2022 21:01,18/3/2022 21:11,179.156.152.118,Aceito,Masculino,Seniors,Universidade,Brasil,São Roque/SP,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,5,5,5,2,5,5,5,5,5,3,5,5,5,5,5,Não estou interessado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,No_intentions,13408116923,Seniors,Brazil,No_breed,1,-0.16111389924217906,1.2686611383190822,0.12144758302230992,2.2004195330802414,0,0,respondent_id
piloto,13408109476,415515384,18/3/2022 20:52,18/3/2022 21:09,179.110.63.236,Aceito,Masculino,Seniors,Universidade,Brasil,São Bernardo do Campo,Empregado (a),mais de 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Avicultural_directive,4,3,Seniors,Brasil,Expert,Avicultural_directive,4,3,Seniors,Brasil,Expert,more than 10 years,more than 5 years,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,No_network,13408109476,Seniors,Brazil,Expert,5,1.3807362709045503,1.2686611383190822,1.55510829456473,2.2004195330802414,1,1,respondent_id
piloto,13408101053,415515384,18/3/2022 20:45,18/3/2022 21:05,160.238.222.171,Aceito,Masculino,Adults,Primário completo,Brasil,três corações MG,Empregado (a),2 - 3 anos,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Amateur,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,4,5,5,5,4,4,5,4,4,5,5,5,5,NA,5,5,5,"Sim, eu consulto",4 pessoas,Partner_breeder,3,3,Adults,Brasil,NA,Partner_breeder,3,3,Adults,Brasil,Expert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 - 3 years,Not affiliated,NA,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408101053,Adults,Brazil,Amateur,4,1.2413946006585215,0.8499094051226839,0.9666538276773083,2.2004195330802414,1,0,respondent_id
piloto,13408104994,415515384,18/3/2022 20:49,18/3/2022 21:03,191.219.82.139,Aceito,Masculino,Adults,Universidade,Brasil,Gaspar,Empregado (a),2 - 3 anos,não afiliado,"Há muito tempo (mais de 10 anos), não sou afiliado",Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,4,4,4,5,5,5,5,4,3,3,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,2,Adults,Brasil,Expert,2 - 3 years,Not affiliated,University,Employed,Male,Yes,No afiliated,Más de 5 pichones,Brazil,No_network,13408104994,Adults,Brazil,Expert,5,0.9457387103732475,0.8499094051226839,0.9666538276773083,-0.743787178817907,1,1,respondent_id
piloto,13408102342,415515384,18/3/2022 20:47,18/3/2022 20:53,177.190.209.106,Aceito,Masculino,Adults,Universidade,Brasil,Fortaleza,Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (1 ano ou menos),Amateur,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,"Sim, eu consulto",4 pessoas,Partner_breeder,2,3,Adults,Brasil,NA,Partner_breeder,2,4,Adults,Brasil,Expert,Partner_breeder,2,4,Adults,Brasil,Expert,Partner_breeder,2,4,Adults,Brasil,Expert,2 - 3 years,around 1 year,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13408102342,Adults,Brazil,Amateur,5,-0.3094502185424201,0.22358271235673532,0.24982347190609822,0.7283161771311671,1,0,respondent_id
piloto,13408081927,415515384,18/3/2022 20:24,18/3/2022 20:51,191.187.206.54,Aceito,Masculino,Seniors,Universidade,Brasil,Caxias do Sul rs,Aposentado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,"Sim, eu consulto",2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,2,Adults,Brasil,Expert,Partner_breeder,2,2,Seniors,Brasil,Expert,2 - 3 years,around 1 year,University,Retired,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408081927,Seniors,Brazil,Expert,5,1.3807362709045503,1.2686611383190822,1.55510829456473,0.995282429464189,1,1,respondent_id
piloto,13408085456,415515384,18/3/2022 20:30,18/3/2022 20:40,187.39.237.172,Aceito,Masculino,Seniors,Universidade,Brasil,Rio gra de rs,Aposentado (a),2 - 3 anos,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Formation,Sim,2-5 Filhote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,"Sim, eu consulto",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Avicultural_directive,3,NA,Adults,Brasil,Expert,2 - 3 years,Not affiliated,University,Retired,Male,Yes,Active member,NA,Brazil,Yes_network,13408085456,Seniors,Brazil,Formation,5,1.3807362709045503,1.2686611383190822,1.55510829456473,0.995282429464189,1,0,respondent_id
piloto,13408085398,415515384,18/3/2022 20:30,18/3/2022 20:40,191.55.80.214,Aceito,Masculino,Adults,Secundário completo,Brasil,Patos de Minas,Empresário,5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,"Sim, eu consulto",4 pessoas,Partner_breeder,1,3,Adults,Brasil,NA,Partner_breeder,3,3,Adults,Brasil,Formation,Partner_breeder,3,3,YoungAdults,Brasil,Formation,Partner_breeder,2,3,Seniors,Brasil,Formation,NA,more than 5 years,NA,Business,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408085398,Adults,Brazil,Formation,1,-1.150046138738799,-0.1520438832312504,-0.8511590667989005,0.7283161771311671,0,0,respondent_id
piloto,13408082179,415515384,18/3/2022 20:28,18/3/2022 20:39,45.160.180.69,Aceito,Masculino,Adults,Técnico,Brasil,Ponta Grossa,Empregado (a),5 – 10 anos,Membro ativo;,Recentemente (1 ano ou menos),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,2,2,Adults,Brasil,Expert,Partner_breeder,2,2,Adults,Brasil,Expert,Partner_breeder,2,2,Adults,Brasil,Expert,NA,around 1 year,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408082179,Adults,Brazil,Formation,5,1.3807362709045503,1.2686611383190822,1.55510829456473,1.5978509812722153,1,0,respondent_id
piloto,13408084308,415515384,18/3/2022 20:29,18/3/2022 20:39,138.36.2.169,Aceito,Masculino,YoungAdults,Secundário completo,Brasil,Fortaleza,Desempregados (a),5 – 10 anos,Membro inativo,"Há muito tempo (mais de 10 anos), não sou afiliado",Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not affiliated,NA,Unemployed,Male,Yes,Inactive member,Más de 5 pichones,Brazil,NA,13408084308,YoungAdults,Brazil,Formation,3,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,0,0,respondent_id
piloto,13408076113,415515384,18/3/2022 20:22,18/3/2022 20:36,177.26.247.204,Aceito,Masculino,Adults,Secundário completo,Brasil,São Paulo capital,Micro empresário,2 - 3 anos,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,2,5,5,5,4,4,5,2,4,4,4,3,2,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,4,Adults,Brasil,Expert,2 - 3 years,Not affiliated,NA,Business,Male,Yes,Active member,Más de 5 pichones,Brazil,No_network,13408076113,Adults,Brazil,Expert,5,-1.4332753779510634,0.8499094051226839,-1.183837239636322,-1.3463557306259333,1,1,respondent_id
piloto,13408073641,415515384,18/3/2022 20:20,18/3/2022 20:28,187.109.233.204,Aceito,Masculino,Adults,Universidade,Brasil,RS,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,"Sim, eu consulto",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,4,4,Adults,Brasil,Expert,I dont breed RS,Not affiliated,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13408073641,Adults,Brazil,No_breed,5,1.3807362709045503,1.2686611383190822,1.55510829456473,2.2004195330802414,1,0,respondent_id
piloto,13408071385,415515384,18/3/2022 20:17,18/3/2022 20:26,170.0.202.166,Aceito,Masculino,Adults,Universidade,Brasil,Fortaleza,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Recentemente (mais de 1 ano),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,4,4,4,5,5,5,5,5,"Sim, eu consulto",2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,4,Adults,Brasil,Expert,I dont breed RS,around 1 year,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13408071385,Adults,Brazil,No_breed,5,0.8188236912002285,1.2686611383190822,0.8382779387935201,2.2004195330802414,1,0,respondent_id
piloto,13408060568,415515384,18/3/2022 20:08,18/3/2022 20:23,179.246.208.176,Aceito,Masculino,Seniors,Universidade,Brasil,Itatiba sp,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,4,4,4,3,3,4,4,3,4,4,4,4,4,2,4,3,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,Not affiliated,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,No_network,13408060568,Seniors,Brazil,No_breed,5,-1.4581286800970827,-0.5707956164276486,-0.7227831779151123,0.12574762532314096,1,0,respondent_id
piloto,13408041738,415515384,18/3/2022 19:49,18/3/2022 20:18,177.223.59.95,Aceito,Masculino,Seniors,Universidade,Brasil,Patos,Aposentado (a),5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,4,5,5,1,5,5,5,5,5,5,5,5,5,5,3,2,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,NA,Seniors,Brasil,Expert,Partner_breeder,3,NA,Seniors,Brasil,Expert,NA,more than 5 years,University,Retired,Male,Yes,Active member,Más de 5 pichones,Brazil,No_network,13408041738,Seniors,Brazil,Formation,5,1.3807362709045503,1.2686611383190822,1.1709561116309417,-1.3463557306259333,1,0,respondent_id
piloto,13408065272,415515384,18/3/2022 20:12,18/3/2022 20:16,187.119.229.177,Aceito,Masculino,Adults,Universidade,Brasil,São Paulo,Empregado (a),mais de 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 10 years,around 1 year,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,NA,13408065272,Adults,Brazil,Expert,5,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,1,respondent_id
piloto,13408047627,415515384,18/3/2022 19:57,18/3/2022 20:09,186.249.187.194,Aceito,Masculino,Adults,Secundário completo,Brasil,Fortaleza CE,Vendedor de alimentos para pássaros,< 1 ano,Membro ativo;,Recentemente (mais de 1 ano),Amateur,Não,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,3,5,1,5,5,5,5,5,4,4,5,5,5,3,3,"Sim, eu consulto",4 pessoas,Experts,1,4,Adults,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 year,around 1 year,NA,Business,Male,No,Active member,Más de 5 pichones,Brazil,Yes_network,13408047627,Adults,Brazil,Amateur,5,0.8188236912002285,0.7073072272078572,0.8382779387935201,-0.743787178817907,1,0,respondent_id
piloto,13408045261,415515384,18/3/2022 19:53,18/3/2022 20:08,179.108.10.115,Aceito,Masculino,Seniors,Universidade,Brasil,Bocaina,Trabalho casual,2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,4,5,4,2,5,5,5,5,5,5,5,5,5,4,2,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Experts,2,2,Seniors,Brasil,Expert,Experts,2,2,Seniors,Brasil,Expert,Experts,2,2,Seniors,Brasil,Expert,2 - 3 years,around 1 year,University,Casual_job,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408045261,Seniors,Brazil,Formation,5,0.9627112601664642,0.9879841827634697,1.55510829456473,-0.4768209264848852,1,0,respondent_id
piloto,13408044410,415515384,18/3/2022 19:55,18/3/2022 20:07,186.225.235.120,Aceito,Masculino,Seniors,Universidade,Brasil,Curitiba,Aposentado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Amateur,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,5,5,2,2,5,5,5,5,5,4,5,5,5,5,2,"Sim, eu consulto",4 pessoas,Partner_breeder,3,2,Adults,Brasil,NA,Partner_breeder,3,2,Adults,Brasil,Expert,Partner_breeder,3,2,Adults,Brasil,Expert,Partner_breeder,3,2,Adults,Brasil,Expert,I dont breed RS,Not affiliated,University,Retired,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13408044410,Seniors,Brazil,Amateur,4,0.4007986804621427,1.2686611383190822,0.45412575585973153,0.3927138776561628,1,0,respondent_id
piloto,13408044744,415515384,18/3/2022 19:54,18/3/2022 20:05,200.140.236.123,Aceito,Masculino,Seniors,Universidade,Brasil,Paranaguá,Desempregados (a),5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,2-5 Filhote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,5,3,4,2,5,3,3,4,4,4,2,5,5,5,3,3,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,4,3,Seniors,Brasil,Expert,Partner_breeder,3,2,Seniors,Portugal,Expert,Partner_breeder,3,3,Seniors,Brasil,Expert,NA,more than 5 years,University,Unemployed,Male,Yes,Active member,NA,Brazil,Yes_network,13408044744,Seniors,Brazil,Formation,3,-0.30500146820841484,-0.7783705759971988,-1.183837239636322,-0.743787178817907,0,0,respondent_id
