etapa,respondent_id,collector_id,date_created,date_modified,ip_address,consentimiento,genero,edad,instruccion,pais,ciudad,trabajo,t_cria,afiliacion,t_afiliacion,experiencia,cria_cardenal,cosecha,conocimiento_1,conocimiento_2,conocimiento_3,conocimiento_4,conocimiento_5,conocimiento_6,conocimiento_7,conocimiento_8,conocimiento_9,conocimiento_10,intencion_tenencia1,intencion_tenencia2,intencion_participacion1,intencion_participacion2,act_reconocimiento,act_colaboracion1,act_colaboracion2,act_impostor1,act_impostor2,norm_reconocimiento1,norm_reconocimiento2,norm_colaboracion1,norm_colaboracion2,norm_impostor1,norm_impostor2,moral1,moral2,control_reconocimiento,control_colaboracion,control_impostor,red_comunicacion1,red_comunicacion2,Persona 4_relacion,Persona 4_tiempo,Persona 4_frecuencia,Persona 4_edad,Persona 4_pais,Persona 4_experiencia,Persona 3_relacion,Persona 3_tiempo,Persona 3_frecuencia,Persona 3_edad,Persona 3_pais,Persona 3_experiencia,Persona 2_relacion,Persona 2_tiempo,Persona 2_frecuencia,Persona 2_edad,Persona 2_pais,Persona 2_experiencia,Persona 1_relacion,Persona 1_tiempo,Persona 1_frecuencia,Persona 1_edad,Persona 1_pais,Persona 1_experiencia
piloto,13408041738,415515384,18/3/2022 19:49,18/3/2022 20:18,177.223.59.95,Aceito,Masculino,>61,Universidade,Brasil,Patos,Aposentado (a),5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Em formação,Sim,>5 Filhotes,Não utilize cardinalitos selvagens,,,,,Não utilize cardinalitos selvagens no plantel de reprodutores,Utilizar cruzamentos genéticas que evitem a utilização de cardinalitos selvagens para a renovação do sangue,,,,Nada provável,Nada provável,Muito provável,Muito provável,Concordo,Muito provável,Totalmente de acordo,Nada provável,Totalmente de acordo,Totalmente de acordo,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente de acordo,Totalmente de acordo,Totalmente de acordo,Totalmente verdadeiro,Totalmente em desacordo,Não tenho certeza (a),Em desacordo,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",2 pessoas,,,,,,,,,,,,,Colega criador,Há muito tempo (3 -10 anos),Quase nunca (1 vez por ano),51 – 60 anos,Brasil,Experiente,Colega criador,Há muito tempo (3 -10 anos),Quase nunca (1 vez por ano),51 – 60 anos,Brasil,Experiente
piloto,13408065272,415515384,18/3/2022 20:12,18/3/2022 20:16,187.119.229.177,Aceito,Masculino,31 – 40,Universidade,Brasil,São Paulo,Empregado (a),mais de 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Experiente,Sim,>5 Filhotes,Não utilize cardinalitos selvagens,,,,Difundir boas práticas de reprodução,Não utilize cardinalitos selvagens no plantel de reprodutores,Utilizar cruzamentos genéticas que evitem a utilização de cardinalitos selvagens para a renovação do sangue,,Educar e instruir os novos criadores com boas práticas de reprodução para evitar a procura de cardinalitos selvagens,,Nada provável,Nada provável,Muito provável,Muito provável,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piloto,13408047627,415515384,18/3/2022 19:57,18/3/2022 20:09,186.249.187.194,Aceito,Masculino,41 - 50,Secundário completo,Brasil,Fortaleza CE,Vendedor de alimentos para pássaros,< 1 ano,Membro ativo;,Recentemente (mais de 1 ano),Interessado,Não,>5 Filhotes,Não utilize cardinalitos selvagens,,,,,Não utilize cardinalitos selvagens no plantel de reprodutores,,,,,Nada provável,Nada provável,Muito provável,Muito provável,Totalmente de acordo,Não tenho certeza (a),Totalmente de acordo,Nada provável,Totalmente em desacordo,Totalmente de acordo,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente verdadeiro,Concordo,Verdadeiro,Totalmente de acordo,Totalmente verdadeiro,Totalmente de acordo,Não tenho certeza (a),Não tenho certeza (a),"Sim, eu consulto",4 pessoas,Grupo de especialistas,Recentemente (< 1 ano),Todos os dias,41 -50 anos,Brasil,Com experiência,,,,,,,,,,,,,,,,,,
piloto,13408045261,415515384,18/3/2022 19:53,18/3/2022 20:08,179.108.10.115,Aceito,Masculino,>61,Universidade,Brasil,Bocaina,Trabalho casual,2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Em formação,Sim,>5 Filhotes,,,,,Difundir boas práticas de reprodução,,,,Educar e instruir os novos criadores com boas práticas de reprodução para evitar a procura de cardinalitos selvagens,,Nada provável,Nada provável,Muito provável,Muito provável,Totalmente de acordo,Provável,Totalmente de acordo,Provável,Em desacordo,Totalmente em desacordo,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente de acordo,Totalmente de acordo,Totalmente de acordo,Totalmente verdadeiro,Totalmente de acordo,Concordo,Em desacordo,"Sim, eu consulto",3 pessoas,,,,,,,Grupo de especialistas,Há pouco (1 - 2 anos),Ocasionalmente (várias vezes por ano),51 – 60 anos,Brasil,Experiente,Grupo de especialistas,Há pouco (1 - 2 anos),Ocasionalmente (várias vezes por ano),51 – 60 anos,Brasil,Experiente,Grupo de especialistas,Há pouco (1 - 2 anos),Ocasionalmente (várias vezes por ano),51 – 60 anos,Brasil,Experiente
piloto,13408044410,415515384,18/3/2022 19:55,18/3/2022 20:07,186.225.235.120,Aceito,Masculino,51 – 60,Universidade,Brasil,Curitiba,Aposentado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Interessado,Não,Não crio Cardenalitos/Tarin.,,,,,Difundir boas práticas de reprodução,,Utilizar cruzamentos genéticas que evitem a utilização de cardinalitos selvagens para a renovação do sangue,,Educar e instruir os novos criadores com boas práticas de reprodução para evitar a procura de cardinalitos selvagens,,Nada provável,Nada provável,Provável,Provável,Concordo,Muito provável,Totalmente de acordo,Pouco provável,Em desacordo,Totalmente de acordo,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente de acordo,Verdadeiro,Totalmente de acordo,Totalmente verdadeiro,Totalmente de acordo,Totalmente de acordo,Em desacordo,"Sim, eu consulto",4 pessoas,Colega criador,Há muito tempo (3 -10 anos),Ocasionalmente (várias vezes por ano),41 -50 anos,Brasil,Com experiência,Colega criador,Há muito tempo (3 -10 anos),Ocasionalmente (várias vezes por ano),41 -50 anos,Brasil,Experiente,Colega criador,Há muito tempo (3 -10 anos),Ocasionalmente (várias vezes por ano),41 -50 anos,Brasil,Experiente,Colega criador,Há muito tempo (3 -10 anos),Ocasionalmente (várias vezes por ano),41 -50 anos,Brasil,Experiente
piloto,13408044744,415515384,18/3/2022 19:54,18/3/2022 20:05,200.140.236.123,Aceito,Masculino,51 – 60,Universidade,Brasil,Paranaguá,Desempregados (a),5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Em formação,Sim,2-5 Filhote,,,,,Difundir boas práticas de reprodução,,Utilizar cruzamentos genéticas que evitem a utilização de cardinalitos selvagens para a renovação do sangue,,,,Provável,Não tenho certeza (a),Não tenho certeza (a),Não tenho certeza (a),Totalmente de acordo,Não tenho certeza (a),Concordo,Pouco provável,Totalmente em desacordo,Não tenho certeza (a),Não tenho certeza (a),Verdadeiro,Verdadeiro,Concordo,Falso,Totalmente de acordo,Totalmente verdadeiro,Totalmente de acordo,Não tenho certeza (a),Não tenho certeza (a),"Sim, eu consulto",3 pessoas,,,,,,,Colega criador,Desde sempre (>10 anos),Frequentemente (1 ou mais por mês),Mais de 61,Brasil,Experiente,Colega criador,Há muito tempo (3 -10 anos),Ocasionalmente (várias vezes por ano),51 – 60 anos,Portugal,Experiente,Colega criador,Há muito tempo (3 -10 anos),Frequentemente (1 ou mais por mês),Mais de 61,Brasil,Experiente
piloto,13408041832,415515384,18/3/2022 19:51,18/3/2022 20:05,191.253.200.243,Aceito,Masculino,51 – 60,Secundário completo,Brasil,Uruguaiana RS,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),Não crio Cardenalitos,Não,"Nenhuma, estou a começar.",,,,,Difundir boas práticas de reprodução,,Utilizar cruzamentos genéticas que evitem a utilização de cardinalitos selvagens para a renovação do sangue,Promover cruzamentos consanguíneos (dentro do mesmo plantel) para obter mutações e melhores exemplares,,,Muito provável,Provável,Não tenho certeza (a),Pouco provável,Não tenho certeza (a),Não tenho certeza (a),Totalmente de acordo,Muito provável,Não tenho certeza (a),Não tenho certeza (a),Não tenho certeza (a),Verdadeiro,Verdadeiro,Não tenho certeza (a),Não tenho certeza (a),Concordo,Verdadeiro,Não tenho certeza (a),Não tenho certeza (a),Não tenho certeza (a),"Sim, eu consulto",2 pessoas,,,,,,,,,,,,,Colega criador,Há muito tempo (3 -10 anos),Frequentemente (1 ou mais por mês),41 -50 anos,Brasil,Eu não sei,Colega criador,Há muito tempo (3 -10 anos),Frequentemente (1 ou mais por mês),41 -50 anos,Brasil,Eu não sei
piloto,13408041403,415515384,18/3/2022 19:46,18/3/2022 20:03,177.72.189.85,Aceito,Masculino,31 – 40,Universidade,Brasil,Sousa,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Recentemente (mais de 1 ano),Não crio Cardenalitos,Não,Não crio Cardenalitos/Tarin.,,,,Utilize apenas mutações ou híbridos,Difundir boas práticas de reprodução,,,,Educar e instruir os novos criadores com boas práticas de reprodução para evitar a procura de cardinalitos selvagens,,Nada provável,Nada provável,Muito provável,Muito provável,Totalmente em desacordo,Não tenho certeza (a),Concordo,Pouco provável,Não tenho certeza (a),Não tenho certeza (a),Não tenho certeza (a),Não tenho certeza (a),Verdadeiro,Não tenho certeza (a),Totalmente falso,Totalmente de acordo,Totalmente verdadeiro,Totalmente em desacordo,Totalmente de acordo,Não tenho certeza (a),"Sim, eu consulto",4 pessoas,Amigo,Há pouco (1 - 2 anos),Ocasionalmente (várias vezes por ano),31 - 40 anos,Brasil,Com experiência,Amigo,Há pouco (1 - 2 anos),Ocasionalmente (várias vezes por ano),41 -50 anos,Brasil,Experiente,Colega criador,Recentemente (< 1 ano),Ocasionalmente (várias vezes por ano),21 – 30 anos,Brasil,Em formação,Colega criador,Há muito tempo (3 -10 anos),Ocasionalmente (várias vezes por ano),31 - 40 anos,Brasil,Experiente
piloto,13408042821,415515384,18/3/2022 19:53,18/3/2022 20:03,45.231.96.168,Aceito,Masculino,>61,Universidade,Brasil,Casa Branca Sp,Aposentado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Não crio Cardenalitos,Não,Não crio Cardenalitos/Tarin.,Não utilize cardinalitos selvagens,,,,,Não utilize cardinalitos selvagens no plantel de reprodutores,Utilizar cruzamentos genéticas que evitem a utilização de cardinalitos selvagens para a renovação do sangue,,Educar e instruir os novos criadores com boas práticas de reprodução para evitar a procura de cardinalitos selvagens,,Nada provável,Nada provável,Muito provável,Muito provável,Totalmente de acordo,Muito provável,Totalmente de acordo,Pouco provável,Totalmente de acordo,Totalmente de acordo,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente verdadeiro,Totalmente de acordo,Totalmente de acordo,Totalmente de acordo,Totalmente verdadeiro,Totalmente de acordo,Totalmente de acordo,Não tenho certeza (a),"Sim, eu consulto",4 pessoas,Grupo de especialistas,Desde sempre (>10 anos),Ocasionalmente (várias vezes por ano),51 – 60 anos,Brasil,Com experiência,Colega criador,Desde sempre (>10 anos),Ocasionalmente (várias vezes por ano),51 – 60 anos,Brasil,Experiente,Colega criador,Desde sempre (>10 anos),Ocasionalmente (várias vezes por ano),51 – 60 anos,Brasil,Experiente,Colega criador,Desde sempre (>10 anos),Ocasionalmente (várias vezes por ano),51 – 60 anos,Brasil,Experiente
piloto,13408047947,415515384,18/3/2022 19:57,18/3/2022 20:00,189.51.19.186,Aceito,Masculino,41 - 50,Universidade,Brasil,Formiga/MG,Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Em formação,Sim,>5 Filhotes,Não utilize cardinalitos selvagens,,,,,Não utilize cardinalitos selvagens no plantel de reprodutores,,,,,Nada provável,Nada provável,Muito provável,Muito provável,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piloto,13408027812,415515384,18/3/2022 19:39,18/3/2022 19:52,177.26.228.42,Aceito,Masculino,41 - 50,Universidade,Brasil,Suzano,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Recentemente (1 ano ou menos),Não crio Cardenalitos,Não,Não crio Cardenalitos/Tarin.,,,,,Difundir boas práticas de reprodução,Não utilize cardinalitos selvagens no plantel de reprodutores,Utilizar cruzamentos genéticas que evitem a utilização de cardinalitos selvagens para a renovação do sangue,,Educar e instruir os novos criadores com boas práticas de reprodução para evitar a procura de cardinalitos selvagens,,Pouco provável,Nada provável,Provável,Provável,Concordo,Não tenho certeza (a),Concordo,Nada provável,Totalmente em desacordo,Concordo,Verdadeiro,Verdadeiro,Verdadeiro,Concordo,Verdadeiro,Concordo,Verdadeiro,Em desacordo,Concordo,Não tenho certeza (a),Não estou interessado,1 pessoa,,,,,,,,,,,,,,,,,,,Diretor de um Federação/Clube ornitológico,Recentemente (< 1 ano),Ocasionalmente (várias vezes por ano),41 -50 anos,Brasil,Experiente
